103,788,389.52,372.19,42.29,33.99,1,-1,-1,-1
104,795,473.86,375.10,57.26,54.75,1,-1,-1,-1
104,788,398.76,374.71,41.97,33.07,1,-1,-1,-1
105,795,478.27,375.38,57.47,54.93,1,-1,-1,-1
105,788,406.03,374.53,42.78,33.35,1,-1,-1,-1
106,795,483.60,371.89,60.37,57.68,1,-1,-1,-1
106,788,417.12,373.50,43.73,33.80,1,-1,-1,-1
107,795,490.76,373.62,62.37,59.69,1,-1,-1,-1
107,788,427.37,375.38,44.95,34.36,1,-1,-1,-1
108,795,499.11,377.78,59.41,56.59,1,-1,-1,-1
108,788,437.21,375.46,44.80,34.00,1,-1,-1,-1
109,788,445.73,369.53,45.94,34.86,1,-1,-1,-1
109,761,506.56,366.71,63.97,60.87,1,-1,-1,-1
110,788,455.71,369.88,46.61,35.49,1,-1,-1,-1
110,761,513.83,369.85,64.73,61.06,1,-1,-1,-1
111,788,465.10,375.80,45.86,35.17,1,-1,-1,-1
111,795,525.58,381.12,61.98,58.58,1,-1,-1,-1
112,788,474.17,374.41,45.52,35.09,1,-1,-1,-1
112,795,534.89,379.56,62.74,58.60,1,-1,-1,-1
113,788,482.01,366.76,44.85,34.88,1,-1,-1,-1
113,795,541.31,369.25,65.51,60.81,1,-1,-1,-1
114,788,485.52,356.20,44.51,34.71,1,-1,-1,-1
114,795,546.05,358.32,69.64,64.18,1,-1,-1,-1
115,788,487.87,362.56,44.66,34.78,1,-1,-1,-1
115,795,548.23,364.56,73.06,66.82,1,-1,-1,-1
116,788,488.26,371.15,46.88,36.82,1,-1,-1,-1
116,795,551.14,375.19,74.98,68.00,1,-1,-1,-1
117,788,489.63,375.13,47.03,37.15,1,-1,-1,-1
117,795,553.30,377.56,80.04,71.94,1,-1,-1,-1
118,788,491.11,377.10,45.71,36.17,1,-1,-1,-1
118,795,558.28,377.72,84.52,75.41,1,-1,-1,-1
119,788,492.20,376.79,45.66,36.28,1,-1,-1,-1
119,795,564.87,376.84,89.04,78.77,1,-1,-1,-1
120,788,494.41,369.64,44.86,35.87,1,-1,-1,-1
120,795,572.04,367.14,93.55,81.65,1,-1,-1,-1
121,795,575.63,352.83,101.78,88.00,1,-1,-1,-1
122,795,582.75,341.80,114.32,98.02,1,-1,-1,-1
122,804,492.96,346.10,45.21,36.18,1,-1,-1,-1
123,795,590.09,336.77,129.36,110.27,1,-1,-1,-1
123,804,492.97,347.62,47.74,38.30,1,-1,-1,-1
124,795,601.48,337.48,143.76,121.78,1,-1,-1,-1
124,804,496.86,355.05,48.43,38.91,1,-1,-1,-1
126,811,499.34,403.06,49.24,40.27,1,-1,-1,-1
127,811,502.64,399.12,49.45,40.45,1,-1,-1,-1
128,818,703.91,349.84,333.28,242.65,1,-1,-1,-1
128,795,625.67,360.40,143.07,122.83,1,-1,-1,-1
128,804,501.36,376.95,54.05,43.72,1,-1,-1,-1
129,818,776.86,337.82,374.41,270.42,1,-1,-1,-1
129,795,644.16,363.03,152.44,130.10,1,-1,-1,-1
129,804,502.75,383.24,53.27,43.21,1,-1,-1,-1
130,818,824.85,325.16,404.60,290.76,1,-1,-1,-1
130,811,500.85,396.50,53.64,43.98,1,-1,-1,-1
131,818,895.65,338.20,384.35,278.04,1,-1,-1,-1
131,825,615.42,384.78,67.97,80.67,1,-1,-1,-1
131,811,498.01,393.96,55.86,45.93,1,-1,-1,-1
131,795,638.58,376.08,135.98,116.86,1,-1,-1,-1
132,818,852.52,337.62,392.55,277.42,1,-1,-1,-1
132,825,622.69,378.28,76.97,91.11,1,-1,-1,-1
132,811,493.66,389.19,58.63,48.33,1,-1,-1,-1
132,830,594.44,378.26,62.32,75.25,1,-1,-1,-1
132,795,652.30,373.67,152.23,130.10,1,-1,-1,-1
133,818,840.58,324.37,418.98,293.98,1,-1,-1,-1
133,825,636.81,374.81,88.00,103.73,1,-1,-1,-1
133,811,488.48,386.17,62.08,51.45,1,-1,-1,-1
133,830,601.00,376.23,67.52,81.45,1,-1,-1,-1
134,818,804.28,338.03,382.79,263.57,1,-1,-1,-1
134,825,651.43,366.64,105.32,123.32,1,-1,-1,-1
134,811,486.17,381.62,62.56,51.83,1,-1,-1,-1
134,830,610.48,370.53,74.16,88.76,1,-1,-1,-1
134,836,583.15,378.13,43.45,62.36,1,-1,-1,-1
135,818,815.12,339.45,397.24,267.98,1,-1,-1,-1
135,811,482.43,381.82,65.54,54.47,1,-1,-1,-1
135,830,623.50,369.10,82.23,97.80,1,-1,-1,-1
135,836,589.11,380.65,48.40,69.26,1,-1,-1,-1
135,795,661.72,367.24,162.37,140.30,1,-1,-1,-1
136,818,832.68,325.87,425.79,286.79,1,-1,-1,-1
136,811,480.89,381.95,67.08,55.86,1,-1,-1,-1
136,830,632.26,366.72,92.58,108.66,1,-1,-1,-1
136,836,597.37,379.33,53.47,75.80,1,-1,-1,-1
136,838,554.44,388.82,37.53,38.27,1,-1,-1,-1
137,818,811.63,337.16,405.84,266.91,1,-1,-1,-1
137,811,477.75,378.83,70.70,59.06,1,-1,-1,-1
137,836,607.15,376.35,60.51,84.60,1,-1,-1,-1
137,838,554.21,386.40,39.49,40.27,1,-1,-1,-1
137,825,672.19,362.38,112.99,127.99,1,-1,-1,-1
138,818,817.21,338.54,418.75,271.28,1,-1,-1,-1
138,811,476.30,381.43,72.95,61.14,1,-1,-1,-1
138,836,621.00,379.07,67.38,91.91,1,-1,-1,-1
138,838,554.41,390.97,42.04,42.82,1,-1,-1,-1
138,795,670.78,364.03,169.77,144.69,1,-1,-1,-1
139,818,824.85,316.31,455.15,301.13,1,-1,-1,-1
139,811,474.90,377.83,75.28,63.24,1,-1,-1,-1
139,838,554.81,387.10,44.65,45.60,1,-1,-1,-1
139,830,640.71,369.62,93.25,106.65,1,-1,-1,-1
140,818,790.64,326.31,437.59,281.97,1,-1,-1,-1
140,811,472.07,376.58,78.02,65.44,1,-1,-1,-1
140,838,555.07,385.73,46.25,47.37,1,-1,-1,-1
140,830,642.73,370.40,101.27,113.93,1,-1,-1,-1
141,818,794.29,321.75,455.79,291.30,1,-1,-1,-1
141,811,470.49,376.27,80.90,67.83,1,-1,-1,-1
141,838,559.62,385.42,49.00,49.87,1,-1,-1,-1
141,830,660.04,369.90,114.06,124.24,1,-1,-1,-1
141,848,588.99,384.16,57.56,73.54,1,-1,-1,-1
141,850,461.77,382.19,23.45,25.96,1,-1,-1,-1
141,836,629.08,376.69,73.76,98.32,1,-1,-1,-1
142,818,805.07,298.36,474.93,320.11,1,-1,-1,-1
142,811,465.90,371.17,87.26,73.42,1,-1,-1,-1
142,838,562.77,383.70,51.93,52.58,1,-1,-1,-1
142,848,600.25,378.35,64.32,82.06,1,-1,-1,-1
142,850,459.29,380.54,23.67,26.19,1,-1,-1,-1
142,836,640.17,372.27,85.54,111.04,1,-1,-1,-1
142,795,705.07,356.70,208.27,173.85,1,-1,-1,-1
143,818,768.48,335.08,411.01,265.23,1,-1,-1,-1
143,811,464.40,373.26,90.79,76.55,1,-1,-1,-1
143,838,567.19,385.09,56.95,57.00,1,-1,-1,-1
143,848,612.74,382.53,69.21,87.73,1,-1,-1,-1
143,850,458.68,382.66,23.32,25.77,1,-1,-1,-1
143,830,665.83,371.30,122.08,130.32,1,-1,-1,-1
144,818,799.49,344.03,416.10,264.41,1,-1,-1,-1
144,811,463.18,372.95,96.41,81.55,1,-1,-1,-1
144,838,575.93,385.11,62.05,61.07,1,-1,-1,-1
144,848,630.89,382.75,76.83,96.46,1,-1,-1,-1
144,850,458.27,383.24,23.30,25.73,1,-1,-1,-1
144,830,685.44,369.34,136.34,141.95,1,-1,-1,-1
145,818,821.86,335.11,438.03,278.56,1,-1,-1,-1
145,811,460.85,369.74,103.04,87.32,1,-1,-1,-1
145,838,582.68,382.94,67.90,65.61,1,-1,-1,-1
145,850,457.14,379.51,25.59,28.18,1,-1,-1,-1
145,836,661.50,378.05,90.88,112.86,1,-1,-1,-1
145,795,718.14,362.84,225.20,186.60,1,-1,-1,-1
146,818,885.87,328.49,394.13,290.45,1,-1,-1,-1
146,811,458.78,365.95,108.96,92.35,1,-1,-1,-1
146,838,588.78,380.17,73.21,69.31,1,-1,-1,-1
146,850,452.81,376.68,30.07,33.19,1,-1,-1,-1
146,830,682.50,372.35,129.55,130.11,1,-1,-1,-1
147,818,848.66,337.48,429.10,277.96,1,-1,-1,-1
147,811,456.57,363.92,115.11,97.37,1,-1,-1,-1
147,838,596.12,378.61,81.08,75.20,1,-1,-1,-1
147,830,692.90,373.49,137.55,134.62,1,-1,-1,-1
148,818,849.04,336.64,430.90,279.06,1,-1,-1,-1
148,811,455.50,362.80,122.18,103.24,1,-1,-1,-1
148,838,604.18,378.24,88.02,80.03,1,-1,-1,-1
148,795,720.25,368.14,219.84,180.38,1,-1,-1,-1
148,850,443.02,375.05,35.90,40.02,1,-1,-1,-1
149,818,895.64,330.16,384.36,288.83,1,-1,-1,-1
149,811,452.99,359.09,133.20,112.88,1,-1,-1,-1
149,838,613.76,375.92,96.94,86.08,1,-1,-1,-1
149,795,774.59,363.07,281.77,217.28,1,-1,-1,-1
149,850,439.41,376.19,34.34,38.71,1,-1,-1,-1
150,818,852.61,341.45,415.57,271.36,1,-1,-1,-1
150,811,449.21,355.30,143.53,121.91,1,-1,-1,-1
150,838,619.02,374.49,103.91,90.71,1,-1,-1,-1
150,850,437.94,376.06,33.46,38.06,1,-1,-1,-1
151,818,850.40,337.78,425.35,277.42,1,-1,-1,-1
151,811,446.94,350.54,154.41,131.24,1,-1,-1,-1
151,838,630.70,369.85,115.73,98.77,1,-1,-1,-1
151,850,437.94,374.50,32.56,37.31,1,-1,-1,-1
152,818,859.65,323.59,420.35,296.94,1,-1,-1,-1
152,811,444.65,347.39,167.81,142.68,1,-1,-1,-1
152,838,641.59,367.78,129.14,107.43,1,-1,-1,-1
152,850,435.16,371.43,36.15,42.05,1,-1,-1,-1
153,818,911.25,331.15,368.75,292.22,1,-1,-1,-1
153,811,442.15,344.63,179.92,152.60,1,-1,-1,-1
153,838,647.04,366.33,139.04,113.07,1,-1,-1,-1
153,850,434.69,371.46,36.15,42.34,1,-1,-1,-1
154,811,439.67,342.12,191.67,162.19,1,-1,-1,-1
154,838,662.05,364.61,154.89,123.20,1,-1,-1,-1
154,850,431.43,369.47,38.10,44.97,1,-1,-1,-1
155,811,437.19,339.92,209.32,177.01,1,-1,-1,-1
155,838,674.42,363.13,170.16,132.24,1,-1,-1,-1
155,850,429.08,368.54,39.49,46.97,1,-1,-1,-1
156,811,433.10,334.25,230.47,195.13,1,-1,-1,-1
156,838,689.92,359.95,185.80,140.88,1,-1,-1,-1
156,850,427.52,367.81,39.83,47.84,1,-1,-1,-1
157,811,430.85,329.92,253.05,214.50,1,-1,-1,-1
157,838,701.28,358.07,202.08,149.83,1,-1,-1,-1
157,850,427.30,367.99,39.33,47.79,1,-1,-1,-1
158,811,426.54,322.65,275.15,233.94,1,-1,-1,-1
158,838,713.01,356.33,222.29,162.16,1,-1,-1,-1
159,811,420.64,318.47,296.76,252.79,1,-1,-1,-1
159,838,724.26,354.82,242.58,174.16,1,-1,-1,-1
160,811,417.91,318.37,311.62,265.45,1,-1,-1,-1
160,838,734.34,353.95,257.82,182.86,1,-1,-1,-1
161,811,414.57,313.12,325.75,278.14,1,-1,-1,-1
161,838,736.95,352.86,268.77,188.61,1,-1,-1,-1
162,811,411.56,311.68,337.37,288.99,1,-1,-1,-1
162,838,749.30,354.78,278.80,192.69,1,-1,-1,-1
163,811,414.77,312.76,341.95,292.42,1,-1,-1,-1
163,838,758.88,357.53,292.96,199.23,1,-1,-1,-1
164,811,416.11,312.63,345.44,294.89,1,-1,-1,-1
164,838,760.09,358.40,301.96,203.14,1,-1,-1,-1
165,811,414.93,311.92,351.08,299.51,1,-1,-1,-1
165,838,756.97,358.36,306.96,205.22,1,-1,-1,-1
166,811,413.67,310.87,354.45,302.28,1,-1,-1,-1
166,838,758.46,358.61,312.79,207.51,1,-1,-1,-1
167,811,413.09,310.69,355.07,302.76,1,-1,-1,-1
167,838,758.01,358.64,316.50,208.63,1,-1,-1,-1
168,811,413.49,311.86,353.85,301.40,1,-1,-1,-1
168,838,757.00,359.74,318.00,208.52,1,-1,-1,-1
169,811,413.05,312.31,353.83,301.21,1,-1,-1,-1
169,838,756.09,360.17,319.21,208.15,1,-1,-1,-1
169,871,1.71,359.37,59.35,79.77,1,-1,-1,-1
170,811,412.13,312.38,353.83,300.93,1,-1,-1,-1
170,838,755.51,360.32,319.15,207.01,1,-1,-1,-1
171,811,410.99,312.95,353.96,300.51,1,-1,-1,-1
171,838,752.97,360.21,316.27,204.68,1,-1,-1,-1
171,871,2.09,359.56,59.20,79.60,1,-1,-1,-1
172,811,410.13,312.89,354.03,299.78,1,-1,-1,-1
172,838,754.58,360.51,314.27,202.53,1,-1,-1,-1
173,811,408.67,312.49,354.65,299.43,1,-1,-1,-1
173,838,755.77,360.98,310.61,199.61,1,-1,-1,-1
174,811,406.07,312.43,357.63,300.92,1,-1,-1,-1
174,838,755.02,361.11,309.30,198.88,1,-1,-1,-1
175,811,403.57,314.53,360.76,300.78,1,-1,-1,-1
175,838,756.03,359.61,305.50,196.87,1,-1,-1,-1
176,811,401.05,315.28,364.49,300.84,1,-1,-1,-1
176,838,757.69,358.99,301.48,194.88,1,-1,-1,-1
176,871,5.71,360.22,58.46,78.74,1,-1,-1,-1
177,811,397.84,316.25,368.72,300.86,1,-1,-1,-1
177,838,758.71,359.22,296.99,192.71,1,-1,-1,-1
177,871,5.10,358.04,59.77,80.55,1,-1,-1,-1
178,811,391.79,316.15,375.03,302.10,1,-1,-1,-1
178,838,759.90,359.60,292.00,190.50,1,-1,-1,-1
179,811,386.04,316.15,381.27,302.24,1,-1,-1,-1
179,838,761.19,359.98,289.04,190.15,1,-1,-1,-1
180,811,380.59,316.26,388.69,302.56,1,-1,-1,-1
180,838,763.96,360.25,283.01,187.63,1,-1,-1,-1
181,811,374.80,315.63,396.34,302.96,1,-1,-1,-1
181,838,762.36,361.20,276.95,185.22,1,-1,-1,-1
181,871,7.14,363.22,56.10,75.55,1,-1,-1,-1
182,811,370.36,315.32,402.62,302.52,1,-1,-1,-1
182,838,765.70,360.51,267.73,180.67,1,-1,-1,-1
183,811,367.33,315.33,407.89,301.72,1,-1,-1,-1
183,838,768.70,360.55,261.65,178.18,1,-1,-1,-1
184,811,362.20,314.83,415.89,302.49,1,-1,-1,-1
184,838,772.34,360.92,257.99,177.71,1,-1,-1,-1
185,811,358.02,313.08,426.80,305.21,1,-1,-1,-1
185,838,778.51,360.26,256.31,179.40,1,-1,-1,-1
185,871,3.96,356.15,61.29,82.86,1,-1,-1,-1
186,811,355.28,307.75,440.59,310.01,1,-1,-1,-1
186,838,786.91,359.72,253.28,180.91,1,-1,-1,-1
186,871,4.99,358.14,59.37,80.65,1,-1,-1,-1
187,811,353.06,305.48,451.51,311.91,1,-1,-1,-1
187,838,796.85,359.50,247.33,180.85,1,-1,-1,-1
187,871,5.47,357.55,59.41,81.20,1,-1,-1,-1
188,811,352.21,303.39,465.63,314.77,1,-1,-1,-1
188,838,798.77,361.45,241.31,179.74,1,-1,-1,-1
189,811,345.42,300.72,481.83,318.58,1,-1,-1,-1
189,838,811.38,361.57,234.06,179.11,1,-1,-1,-1
189,871,7.49,359.48,57.39,79.05,1,-1,-1,-1
190,811,341.62,298.11,495.16,319.78,1,-1,-1,-1
190,838,824.72,361.19,226.96,179.71,1,-1,-1,-1
191,811,340.10,296.52,508.49,320.42,1,-1,-1,-1
191,838,835.25,363.71,219.11,179.89,1,-1,-1,-1
191,871,10.55,368.98,51.40,69.91,1,-1,-1,-1
192,811,342.20,297.69,522.50,320.56,1,-1,-1,-1
192,838,845.50,365.84,205.59,174.52,1,-1,-1,-1
193,811,341.50,297.55,538.84,322.41,1,-1,-1,-1
193,838,856.12,366.71,198.25,175.26,1,-1,-1,-1
194,811,337.71,296.73,556.18,324.83,1,-1,-1,-1
194,838,867.08,368.05,186.92,172.06,1,-1,-1,-1
195,811,334.27,295.92,576.42,328.05,1,-1,-1,-1
195,838,876.00,367.55,181.14,174.39,1,-1,-1,-1
196,811,334.35,295.64,591.83,327.57,1,-1,-1,-1
197,811,328.34,294.69,611.51,330.03,1,-1,-1,-1
198,811,325.37,292.58,632.07,332.60,1,-1,-1,-1
199,811,327.96,290.23,653.52,334.69,1,-1,-1,-1
200,811,331.82,287.64,675.61,336.55,1,-1,-1,-1
201,811,343.40,284.52,694.22,340.60,1,-1,-1,-1
